,IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate,Type
42317,0,22,2015,September,36,4,1,2,2,0.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,2,No Deposit,          9,       NULL,0,Contract,105.0,0,2,Check-Out,2015-09-07,City
42318,0,60,2015,September,36,4,2,3,1,0.0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Transient,80.75,0,0,Check-Out,2015-09-09,City
42319,0,22,2015,September,36,4,2,3,2,0.0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,         11,       NULL,0,Transient,75.6,0,0,Check-Out,2015-09-09,City
42320,0,13,2015,September,36,4,2,3,1,0.0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          6,       NULL,0,Transient,45.0,0,0,Check-Out,2015-09-09,City
42321,0,14,2015,September,36,4,2,3,2,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,          7,       NULL,0,Transient,78.54,0,1,Check-Out,2015-09-09,City
42322,0,22,2015,September,36,4,2,3,1,0.0,0,BB       ,NOR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          7,       NULL,0,Transient,73.15,0,0,Check-Out,2015-09-09,City
42323,0,14,2015,September,36,4,2,3,2,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,          7,       NULL,0,Transient,78.54,0,1,Check-Out,2015-09-09,City
42324,1,69,2015,September,36,4,2,4,1,0.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Transient,88.83,0,0,Canceled,2015-07-01,City
42325,1,69,2015,September,36,4,2,4,2,0.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Transient,97.33,0,1,Canceled,2015-07-01,City
42326,0,22,2015,September,36,4,2,4,3,0.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,E               ,1,No Deposit,          9,       NULL,0,Contract,122.5,0,3,Check-Out,2015-09-10,City
42327,0,82,2015,September,36,5,0,1,2,0.0,0,BB       ,AUT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Transient,98.25,1,2,Check-Out,2015-09-06,City
42328,0,10,2015,September,36,5,0,1,2,0.0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          6,       NULL,0,Group,85.0,0,1,Check-Out,2015-09-06,City
42329,0,12,2015,September,36,5,0,1,2,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,E               ,0,No Deposit,          9,       NULL,0,Contract,124.0,0,2,Check-Out,2015-09-06,City
42330,0,3,2015,September,36,5,0,1,2,0.0,0,BB       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Contract,143.0,0,1,Check-Out,2015-09-06,City
42331,0,0,2015,September,36,5,0,1,2,0.0,0,BB       ,ESP,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit,       NULL,       NULL,0,Transient,143.0,0,0,Check-Out,2015-09-06,City
42332,0,0,2015,September,36,5,0,1,2,0.0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Transient,143.0,0,1,Check-Out,2015-09-06,City
42333,0,10,2015,September,36,5,0,1,2,0.0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          6,       NULL,0,Group,85.0,0,1,Check-Out,2015-09-06,City
42334,0,0,2015,September,36,5,0,1,1,0.0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit,       NULL,       NULL,0,Transient,114.0,0,0,Check-Out,2015-09-06,City
42335,0,2,2015,September,36,5,0,1,1,0.0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          6,       NULL,0,Transient,75.0,0,0,Check-Out,2015-09-06,City
42336,1,0,2015,September,36,5,0,1,1,0.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Transient,133.0,0,1,No-Show,2015-09-05,City
42337,1,5,2015,September,36,5,0,1,2,0.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Contract,124.0,0,1,Canceled,2015-09-02,City
42338,0,0,2015,September,36,5,0,1,2,0.0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit,         14,       NULL,0,Group,143.0,0,1,Check-Out,2015-09-06,City
42339,1,25,2015,September,36,5,0,1,2,0.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Contract,105.0,0,1,Canceled,2015-09-01,City
42340,0,82,2015,September,36,5,0,1,2,0.0,0,BB       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Transient,89.25,0,2,Check-Out,2015-09-06,City
42341,0,9,2015,September,36,5,0,1,2,0.0,0,BB       ,PRT,Complementary,Direct,0,0,0,E               ,G               ,2,No Deposit,       NULL,       NULL,0,Transient,0.0,0,1,Check-Out,2015-09-06,City
42342,0,7,2015,September,36,5,0,1,2,0.0,0,SC       ,AUT,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit,          9,       NULL,0,Transient,115.0,0,2,Check-Out,2015-09-06,City
42343,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42344,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42345,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42346,0,16,2015,September,36,5,1,1,2,2.0,0,BB       ,ESP,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit,       NULL,       NULL,0,Transient,185.0,0,2,Check-Out,2015-09-07,City
42347,0,15,2015,September,36,5,1,1,1,0.0,0,BB       ,NOR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          7,       NULL,0,Transient,73.15,0,1,Check-Out,2015-09-07,City
42348,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42349,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42350,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42351,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42352,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42353,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42354,0,26,2015,September,36,5,1,1,1,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Contract,95.0,0,2,Check-Out,2015-09-07,City
42355,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42356,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42357,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42358,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42359,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42360,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42361,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42362,0,26,2015,September,36,5,1,1,1,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Contract,95.0,0,2,Check-Out,2015-09-07,City
42363,0,16,2015,September,36,5,1,1,2,1.0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,D               ,0,No Deposit,       NULL,       NULL,0,Transient,120.0,1,3,Check-Out,2015-09-07,City
42364,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42365,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42366,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42367,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42368,0,16,2015,September,36,5,1,1,2,0.0,0,BB       ,ESP,Direct,Direct,0,0,0,A               ,D               ,0,No Deposit,       NULL,       NULL,0,Transient,105.0,0,2,Check-Out,2015-09-07,City
42369,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42370,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42371,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42372,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42373,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42374,1,65,2015,September,36,5,1,1,1,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,60.0,0,0,Canceled,2015-07-25,City
42375,0,14,2015,September,36,5,1,1,2,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Transient,115.0,0,0,Check-Out,2015-09-07,City
42376,0,18,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit,          7,       NULL,0,Transient,80.85,0,1,Check-Out,2015-09-07,City
42377,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42378,0,21,2015,September,36,5,1,1,2,0.0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Transient,105.0,0,2,Check-Out,2015-09-07,City
42379,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42380,1,65,2015,September,36,5,1,1,1,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,60.0,0,0,Canceled,2015-07-25,City
42381,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42382,1,65,2015,September,36,5,1,1,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,          1,       NULL,0,Transient,62.0,0,0,Canceled,2015-07-25,City
42383,0,47,2015,September,36,5,1,1,2,0.0,0,BB       ,BLR,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit,          9,       NULL,0,Transient,86.4,0,1,Check-Out,2015-09-07,City
42384,0,19,2015,September,36,5,2,1,2,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,F               ,F               ,1,No Deposit,          9,       NULL,0,Contract,165.0,0,1,Check-Out,2015-09-08,City
42385,0,21,2015,September,36,5,2,1,1,0.0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Transient,95.0,0,0,Check-Out,2015-09-08,City
42386,0,16,2015,September,36,5,2,1,2,2.0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit,          9,       NULL,0,Contract,165.0,0,3,Check-Out,2015-09-08,City
42387,0,32,2015,September,36,5,2,1,2,0.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit,          9,       NULL,0,Contract,94.5,0,3,Check-Out,2015-09-08,City
42388,0,26,2015,September,36,5,2,1,3,1.0,0,BB       ,LUX,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit,         14,       NULL,0,Transient,157.25,0,1,Check-Out,2015-09-08,City
42389,0,32,2015,September,36,5,2,1,2,0.0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit,          9,       NULL,0,Contract,94.5,0,3,Check-Out,2015-09-08,City
42390,0,17,2015,September,36,5,2,1,1,0.0,0,BB       ,NOR,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit,          7,       NULL,0,Transient,69.49,0,1,Check-Out,2015-09-08,City
42391,0,16,2015,September,36,5,2,1,2,1.0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,F               ,F               ,1,No Deposit,          9,       NULL,0,Contract,165.0,0,3,Check-Out,2015-09-08,City
42392,0,23,2015,September,36,5,2,1,1,0.0,0,BB       ,SWE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Contract,95.0,0,1,Check-Out,2015-09-08,City
42393,0,16,2015,September,36,5,2,1,2,2.0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit,          9,       NULL,0,Contract,165.0,0,3,Check-Out,2015-09-08,City
42394,0,4,2015,September,36,5,2,2,1,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,2,No Deposit,          1,       NULL,0,Transient-Party,60.0,0,0,Check-Out,2015-09-09,City
42395,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42396,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42397,0,3,2015,September,36,5,2,2,2,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,City
42398,0,3,2015,September,36,5,2,2,1,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit,          1,       NULL,0,Transient-Party,60.0,0,0,Check-Out,2015-09-09,City
42399,0,61,2015,September,36,5,2,2,3,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,1,No Deposit,          1,       NULL,0,Transient-Party,84.0,0,1,Check-Out,2015-09-09,City
42400,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42401,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42402,0,61,2015,September,36,5,2,2,2,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,1,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,City
42403,0,21,2015,September,36,5,2,2,2,0.0,0,BB       ,TUN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Transient,105.0,0,3,Check-Out,2015-09-09,City
42404,0,61,2015,September,36,5,2,2,1,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,1,No Deposit,          1,       NULL,0,Transient-Party,60.0,0,0,Check-Out,2015-09-09,City
42405,0,61,2015,September,36,5,2,2,2,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,City
42406,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42407,0,3,2015,September,36,5,2,2,2,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,City
42408,0,61,2015,September,36,5,2,2,2,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,City
42409,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42410,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42411,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42412,0,30,2015,September,36,5,2,2,2,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          8,       NULL,0,Transient,94.5,0,1,Check-Out,2015-09-09,City
42413,0,4,2015,September,36,5,2,2,2,1.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,3,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,1,Check-Out,2015-09-09,City
42414,0,61,2015,September,36,5,2,2,1,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,B               ,1,No Deposit,          1,       NULL,0,Transient-Party,60.0,0,1,Check-Out,2015-09-09,City
42415,0,61,2015,September,36,5,2,2,3,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,1,No Deposit,          1,       NULL,0,Transient-Party,84.0,0,1,Check-Out,2015-09-09,City
42416,0,61,2015,September,36,5,2,2,2,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,2,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,City
42417,0,21,2015,September,36,5,2,2,2,0.0,0,BB       ,TUN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Transient,105.0,0,3,Check-Out,2015-09-09,City
42418,0,3,2015,September,36,5,2,2,2,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,City
42419,1,3,2015,September,36,5,2,2,1,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit,          1,       NULL,0,Transient-Party,0.0,0,0,Canceled,2015-09-03,City
42420,0,3,2015,September,36,5,2,2,2,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,City
42421,0,2,2015,September,36,5,2,2,2,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,City
42422,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42423,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42424,0,3,2015,September,36,5,2,2,1,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit,          1,       NULL,0,Transient-Party,0.0,0,0,Check-Out,2015-09-09,City
42425,0,61,2015,September,36,5,2,2,2,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,2,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,City
42426,0,61,2015,September,36,5,2,2,1,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit,          1,       NULL,0,Transient-Party,60.0,0,0,Check-Out,2015-09-09,City
42427,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42428,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42429,0,4,2015,September,36,5,2,2,2,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,D               ,1,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,City
42430,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42431,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42432,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42433,0,3,2015,September,36,5,2,2,2,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,City
42434,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42435,1,61,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Canceled,2015-09-01,City
42436,1,3,2015,September,36,5,2,2,1,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,0.0,0,0,Canceled,2015-09-03,City
42437,0,3,2015,September,36,5,2,2,2,0.0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,C               ,0,No Deposit,          1,       NULL,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,City
42438,0,2,2015,September,36,5,2,2,2,0.0,0,BB       ,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          1,       NULL,0,Transient-Party,0.0,0,0,Check-Out,2015-09-09,City
42439,0,10,2015,September,36,5,2,3,2,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit,          9,       NULL,0,Contract,122.0,0,2,Check-Out,2015-09-10,City
42440,0,10,2015,September,36,5,2,4,2,0.0,0,BB       ,ROU,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,          8,       NULL,0,Transient,110.08,0,1,Check-Out,2015-09-11,City
42441,0,10,2015,September,36,5,2,4,2,0.0,0,SC       ,ESP,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit,          9,       NULL,0,Contract,110.17,0,2,Check-Out,2015-09-11,City
42442,0,16,2015,September,36,5,2,4,3,0.0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit,         28,       NULL,0,Transient,117.6,0,1,Check-Out,2015-09-11,City
42443,1,26,2015,September,36,5,2,4,2,0.0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,          9,       NULL,0,Contract,116.85,0,1,Canceled,2015-08-14,City
42444,0,22,2015,September,36,5,2,5,2,0.0,1,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,E               ,0,No Deposit,          7,       NULL,0,Transient,105.65,0,2,Check-Out,2015-09-12,City
